ID,Size,Predicted %,Actual value
0,35,3.079386586192031E-5,NO
1,388,0.0025125628140703522,NO
2,84,0.0025125628140703522,NO
3,70,0.0025125628140703522,NO
4,92,3.079386586192031E-5,NO
5,89,0.0025125628140703522,NO
6,63,3.079386586192031E-5,NO
7,51,3.079386586192031E-5,NO
8,147,3.079386586192031E-5,NO
9,179,0.0025125628140703522,NO
10,284,0.0025125628140703522,NO
11,106,0.0025125628140703522,NO
12,47,0.0025125628140703522,NO
13,45,0.0025125628140703522,NO
14,90,0.0025125628140703522,NO
15,727,0.0025125628140703522,NO
16,62,3.079386586192031E-5,NO
17,35,3.079386586192031E-5,NO
18,172,0.0025125628140703522,NO
19,94,0.0025125628140703522,NO
20,27,3.079386586192031E-5,NO
21,191,0.0025125628140703522,NO
22,66,3.079386586192031E-5,NO
23,82,3.079386586192031E-5,NO
24,43,0.0025125628140703522,NO
25,189,0.0025125628140703522,NO
26,87,0.0025125628140703522,NO
27,467,0.0025125628140703522,NO
28,153,0.0025125628140703522,YES
29,44,0.0025125628140703522,NO
30,306,0.0025125628140703522,YES
31,50,3.079386586192031E-5,NO
32,437,0.0025125628140703522,NO
33,74,3.079386586192031E-5,NO
34,62,3.079386586192031E-5,NO
35,48,3.079386586192031E-5,NO
36,46,3.079386586192031E-5,NO
37,577,0.0025125628140703522,NO
38,90,0.0012594458438287153,NO
39,109,0.0025125628140703522,NO
40,92,0.0025125628140703522,NO
41,56,3.079386586192031E-5,NO
42,74,0.0025125628140703522,NO
43,31,3.079386586192031E-5,NO
44,28,3.079386586192031E-5,NO
45,4088,0.0025125628140703522,NO
46,47,0.0025125628140703522,NO
47,219,0.0025125628140703522,NO
48,377,0.0025125628140703522,NO
49,1242,0.0025125628140703522,YES
50,125,0.0025125628140703522,NO
51,183,3.079386586192031E-5,NO
52,58,3.079386586192031E-5,NO
53,778,0.0025125628140703522,NO
54,42,3.079386586192031E-5,NO
55,45,0.0025125628140703522,NO
56,648,0.0025125628140703522,YES
57,91,0.0025125628140703522,NO
58,143,3.079386586192031E-5,NO
59,106,0.0025125628140703522,NO
60,62,0.0025125628140703522,NO
61,142,0.0025125628140703522,NO
62,111,0.0025125628140703522,NO
63,129,0.0025125628140703522,NO
64,24,0.0012594458438287153,NO
65,422,0.0025125628140703522,NO
66,131,0.0025125628140703522,NO
67,38,3.079386586192031E-5,NO
68,798,0.0025125628140703522,NO
69,109,0.0025125628140703522,NO
70,85,3.079386586192031E-5,NO
71,160,0.0025125628140703522,NO
72,154,0.0025125628140703522,NO
73,90,0.0025125628140703522,NO
74,80,3.079386586192031E-5,YES
75,357,0.0025125628140703522,NO
76,155,0.0025125628140703522,NO
77,271,3.079386586192031E-5,NO
78,86,3.079386586192031E-5,NO
79,466,0.0025125628140703522,YES
80,134,0.0025125628140703522,NO
81,27,3.079386586192031E-5,NO
82,111,3.079386586192031E-5,NO
83,159,0.0025125628140703522,NO
84,64,3.079386586192031E-5,NO
85,37,3.079386586192031E-5,NO
86,162,0.0025125628140703522,NO
